set_id,set_name,card_id,local_id,name,types,hp,stage,rarity,artist,image
swsh12.5,Crown Zenith,swsh12.5-093,093,Bisharp,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/093
swsh12.5,Crown Zenith,swsh12.5-094,094,Zacian,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/094
swsh12.5,Crown Zenith,swsh12.5-095,095,Zacian V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/095
swsh12.5,Crown Zenith,swsh12.5-096,096,Zacian VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/096
swsh12.5,Crown Zenith,swsh12.5-097,097,Zamazenta,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/097
swsh12.5,Crown Zenith,swsh12.5-098,098,Zamazenta V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/098
swsh12.5,Crown Zenith,swsh12.5-099,099,Zamazenta VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/099
swsh12.5,Crown Zenith,swsh12.5-100,100,Rayquaza V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/100
swsh12.5,Crown Zenith,swsh12.5-101,101,Rayquaza VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/101
swsh12.5,Crown Zenith,swsh12.5-102,102,Rayquaza VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/102
swsh12.5,Crown Zenith,swsh12.5-103,103,Duraludon V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/103
swsh12.5,Crown Zenith,swsh12.5-104,104,Duraludon VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/104
swsh12.5,Crown Zenith,swsh12.5-105,105,Radiant Eternatus,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/105
swsh12.5,Crown Zenith,swsh12.5-106,106,Tauros,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/106
swsh12.5,Crown Zenith,swsh12.5-107,107,Ditto,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/107
swsh12.5,Crown Zenith,swsh12.5-108,108,Eevee V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/108
swsh12.5,Crown Zenith,swsh12.5-109,109,Snorlax,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/109
swsh12.5,Crown Zenith,swsh12.5-110,110,Starly,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/110
swsh12.5,Crown Zenith,swsh12.5-111,111,Bidoof,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/111
swsh12.5,Crown Zenith,swsh12.5-112,112,Chatot,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/112
swsh12.5,Crown Zenith,swsh12.5-113,113,Regigigas V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/113
swsh12.5,Crown Zenith,swsh12.5-114,114,Regigigas VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/114
swsh12.5,Crown Zenith,swsh12.5-115,115,Shaymin,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/115
swsh12.5,Crown Zenith,swsh12.5-116,116,Stoutland V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/116
swsh12.5,Crown Zenith,swsh12.5-117,117,Yungoos,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/117
swsh12.5,Crown Zenith,swsh12.5-118,118,Gumshoos,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/118
swsh12.5,Crown Zenith,swsh12.5-119,119,Oranguru,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/119
swsh12.5,Crown Zenith,swsh12.5-120,120,Greedent V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/120
swsh12.5,Crown Zenith,swsh12.5-121,121,Wooloo,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/121
swsh12.5,Crown Zenith,swsh12.5-122,122,Dubwool,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/122
swsh12.5,Crown Zenith,swsh12.5-123,123,Bea,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/123
swsh12.5,Crown Zenith,swsh12.5-124,124,Bede,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/124
swsh12.5,Crown Zenith,swsh12.5-125,125,Crushing Hammer,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/125
swsh12.5,Crown Zenith,swsh12.5-126,126,Digging Duo,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/126
swsh12.5,Crown Zenith,swsh12.5-127,127,Energy Retrieval,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/127
swsh12.5,Crown Zenith,swsh12.5-128,128,Energy Search,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/128
swsh12.5,Crown Zenith,swsh12.5-129,129,Energy Switch,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/129
swsh12.5,Crown Zenith,swsh12.5-130,130,Friends in Hisui,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/130
swsh12.5,Crown Zenith,swsh12.5-131,131,Friends in Sinnoh,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/131
swsh12.5,Crown Zenith,swsh12.5-132,132,Great Ball,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/132
swsh12.5,Crown Zenith,swsh12.5-133,133,Hop,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/133
swsh12.5,Crown Zenith,swsh12.5-134,134,Leon,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/134
swsh12.5,Crown Zenith,swsh12.5-135,135,Lost Vacuum,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/135
swsh12.5,Crown Zenith,swsh12.5-136,136,Nessa,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/136
swsh12.5,Crown Zenith,swsh12.5-137,137,Poké Ball,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/137
swsh12.5,Crown Zenith,swsh12.5-138,138,Pokémon Catcher,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/138
swsh12.5,Crown Zenith,swsh12.5-139,139,Potion,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/139
swsh12.5,Crown Zenith,swsh12.5-140,140,Raihan,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/140
swsh12.5,Crown Zenith,swsh12.5-141,141,Rare Candy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/141
swsh12.5,Crown Zenith,swsh12.5-142,142,Rescue Carrier,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/142
swsh12.5,Crown Zenith,swsh12.5-143,143,Sky Seal Stone,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/143
swsh12.5,Crown Zenith,swsh12.5-144,144,Switch,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/144
swsh12.5,Crown Zenith,swsh12.5-145,145,Trekking Shoes,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/145
swsh12.5,Crown Zenith,swsh12.5-146,146,Ultra Ball,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/146
swsh12.5,Crown Zenith,swsh12.5-147,147,Elesa's Sparkle,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/147
swsh12.5,Crown Zenith,swsh12.5-148,148,Friends in Hisui,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/148
swsh12.5,Crown Zenith,swsh12.5-149,149,Friends in Sinnoh,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/149
swsh12.5,Crown Zenith,swsh12.5-150,150,Professor's Research,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/150
swsh12.5,Crown Zenith,swsh12.5-151,151,Volo,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/151
swsh12.5,Crown Zenith,swsh12.5-152,152,Grass Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/152
swsh12.5,Crown Zenith,swsh12.5-153,153,Fire Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/153
swsh12.5,Crown Zenith,swsh12.5-154,154,Water Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/154
swsh12.5,Crown Zenith,swsh12.5-155,155,Lightning Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/155
swsh12.5,Crown Zenith,swsh12.5-156,156,Psychic Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/156
swsh12.5,Crown Zenith,swsh12.5-157,157,Fighting Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/157
swsh12.5,Crown Zenith,swsh12.5-158,158,Darkness Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/158
swsh12.5,Crown Zenith,swsh12.5-159,159,Metal Energy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/159
swsh12.5,Crown Zenith,swsh12.5-160,160,Pikachu,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/160
swsh12.5,Crown Zenith,swsh12.5-GG01,GG01,Hisuian Voltorb,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG01
swsh12.5,Crown Zenith,swsh12.5-GG02,GG02,Kricketune,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG02
swsh12.5,Crown Zenith,swsh12.5-GG03,GG03,Magmortar,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG03
swsh12.5,Crown Zenith,swsh12.5-GG04,GG04,Oricorio,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG04
swsh12.5,Crown Zenith,swsh12.5-GG05,GG05,Lapras,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG05
swsh12.5,Crown Zenith,swsh12.5-GG06,GG06,Manaphy,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG06
swsh12.5,Crown Zenith,swsh12.5-GG07,GG07,Keldeo,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG07
swsh12.5,Crown Zenith,swsh12.5-GG08,GG08,Electivire,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG08
swsh12.5,Crown Zenith,swsh12.5-GG09,GG09,Toxtricity,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG09
swsh12.5,Crown Zenith,swsh12.5-GG10,GG10,Mew,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG10
swsh12.5,Crown Zenith,swsh12.5-GG11,GG11,Lunatone,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG11
swsh12.5,Crown Zenith,swsh12.5-GG12,GG12,Deoxys,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG12
swsh12.5,Crown Zenith,swsh12.5-GG13,GG13,Diancie,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG13
swsh12.5,Crown Zenith,swsh12.5-GG14,GG14,Comfey,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG14
swsh12.5,Crown Zenith,swsh12.5-GG15,GG15,Solrock,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG15
swsh12.5,Crown Zenith,swsh12.5-GG16,GG16,Absol,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG16
swsh12.5,Crown Zenith,swsh12.5-GG17,GG17,Thievul,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG17
swsh12.5,Crown Zenith,swsh12.5-GG18,GG18,Magnezone,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG18
swsh12.5,Crown Zenith,swsh12.5-GG19,GG19,Altaria,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG19
swsh12.5,Crown Zenith,swsh12.5-GG20,GG20,Latias,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG20
swsh12.5,Crown Zenith,swsh12.5-GG21,GG21,Hisuian Goodra,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG21
swsh12.5,Crown Zenith,swsh12.5-GG22,GG22,Ditto,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG22
swsh12.5,Crown Zenith,swsh12.5-GG23,GG23,Dunsparce,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG23
swsh12.5,Crown Zenith,swsh12.5-GG24,GG24,Miltank,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG24
swsh12.5,Crown Zenith,swsh12.5-GG25,GG25,Bibarel,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG25
swsh12.5,Crown Zenith,swsh12.5-GG26,GG26,Riolu,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG26
swsh12.5,Crown Zenith,swsh12.5-GG27,GG27,Swablu,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG27
swsh12.5,Crown Zenith,swsh12.5-GG28,GG28,Duskull,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG28
swsh12.5,Crown Zenith,swsh12.5-GG29,GG29,Bidoof,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG29
swsh12.5,Crown Zenith,swsh12.5-GG30,GG30,Pikachu,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG30
swsh12.5,Crown Zenith,swsh12.5-GG31,GG31,Turtwig,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG31
swsh12.5,Crown Zenith,swsh12.5-GG32,GG32,Paras,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG32
swsh12.5,Crown Zenith,swsh12.5-GG33,GG33,Poochyena,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG33
swsh12.5,Crown Zenith,swsh12.5-GG34,GG34,Mareep,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG34
swsh12.5,Crown Zenith,swsh12.5-GG35,GG35,Leafeon VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG35
swsh12.5,Crown Zenith,swsh12.5-GG36,GG36,Entei V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG36
swsh12.5,Crown Zenith,swsh12.5-GG37,GG37,Simisear VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG37
swsh12.5,Crown Zenith,swsh12.5-GG38,GG38,Suicune V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG38
swsh12.5,Crown Zenith,swsh12.5-GG39,GG39,Lumineon V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG39
swsh12.5,Crown Zenith,swsh12.5-GG40,GG40,Glaceon VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG40
swsh12.5,Crown Zenith,swsh12.5-GG41,GG41,Raikou V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG41
swsh12.5,Crown Zenith,swsh12.5-GG42,GG42,Zeraora VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG42
swsh12.5,Crown Zenith,swsh12.5-GG43,GG43,Zeraora VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG43
swsh12.5,Crown Zenith,swsh12.5-GG44,GG44,Mewtwo VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG44
swsh12.5,Crown Zenith,swsh12.5-GG45,GG45,Deoxys VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG45
swsh12.5,Crown Zenith,swsh12.5-GG46,GG46,Deoxys VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG46
swsh12.5,Crown Zenith,swsh12.5-GG47,GG47,Hatterene VMAX,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG47
swsh12.5,Crown Zenith,swsh12.5-GG48,GG48,Zacian V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG48
swsh12.5,Crown Zenith,swsh12.5-GG49,GG49,Drapion V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG49
swsh12.5,Crown Zenith,swsh12.5-GG50,GG50,Darkrai VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG50
swsh12.5,Crown Zenith,swsh12.5-GG51,GG51,Hisuian Samurott V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG51
swsh12.5,Crown Zenith,swsh12.5-GG52,GG52,Hisuian Samurott VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG52
swsh12.5,Crown Zenith,swsh12.5-GG53,GG53,Hoopa V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG53
swsh12.5,Crown Zenith,swsh12.5-GG54,GG54,Zamazenta V,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG54
swsh12.5,Crown Zenith,swsh12.5-GG55,GG55,Regigigas VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG55
swsh12.5,Crown Zenith,swsh12.5-GG56,GG56,Hisuian Zoroark VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG56
swsh12.5,Crown Zenith,swsh12.5-GG57,GG57,Adaman,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG57
swsh12.5,Crown Zenith,swsh12.5-GG58,GG58,Cheren's Care,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG58
swsh12.5,Crown Zenith,swsh12.5-GG59,GG59,Colress's Experiment,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG59
swsh12.5,Crown Zenith,swsh12.5-GG60,GG60,Cynthia's Ambition,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG60
swsh12.5,Crown Zenith,swsh12.5-GG61,GG61,Gardenia's Vigor,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG61
swsh12.5,Crown Zenith,swsh12.5-GG62,GG62,Grant,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG62
swsh12.5,Crown Zenith,swsh12.5-GG63,GG63,Irida,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG63
swsh12.5,Crown Zenith,swsh12.5-GG64,GG64,Melony,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG64
swsh12.5,Crown Zenith,swsh12.5-GG65,GG65,Raihan,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG65
swsh12.5,Crown Zenith,swsh12.5-GG66,GG66,Roxanne,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG66
swsh12.5,Crown Zenith,swsh12.5-GG67,GG67,Origin Forme Palkia VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG67
swsh12.5,Crown Zenith,swsh12.5-GG68,GG68,Origin Forme Dialga VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG68
swsh12.5,Crown Zenith,swsh12.5-GG69,GG69,Giratina VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG69
swsh12.5,Crown Zenith,swsh12.5-GG70,GG70,Arceus VSTAR,,,,,,https://assets.tcgdex.net/en/swsh/swsh12.5/GG70
svp,SVP Black Star Promos,svp-001,001,Sprigatito,,,,,,https://assets.tcgdex.net/en/sv/svp/001
svp,SVP Black Star Promos,svp-002,002,Fuecoco,,,,,,https://assets.tcgdex.net/en/sv/svp/002
svp,SVP Black Star Promos,svp-003,003,Quaxly,,,,,,https://assets.tcgdex.net/en/sv/svp/003
svp,SVP Black Star Promos,svp-004,004,Mimikyu ex,,,,,,https://assets.tcgdex.net/en/sv/svp/004
svp,SVP Black Star Promos,svp-005,005,Quaquaval,,,,,,https://assets.tcgdex.net/en/sv/svp/005
svp,SVP Black Star Promos,svp-006,006,Pawmot,,,,,,https://assets.tcgdex.net/en/sv/svp/006
svp,SVP Black Star Promos,svp-007,007,Hawlucha,,,,,,https://assets.tcgdex.net/en/sv/svp/007
svp,SVP Black Star Promos,svp-008,008,Revavroom,,,,,,https://assets.tcgdex.net/en/sv/svp/008
svp,SVP Black Star Promos,svp-009,009,Spidops,,,,,,https://assets.tcgdex.net/en/sv/svp/009
svp,SVP Black Star Promos,svp-010,010,Espathra,,,,,,https://assets.tcgdex.net/en/sv/svp/010
svp,SVP Black Star Promos,svp-011,011,Arcanine,,,,,,https://assets.tcgdex.net/en/sv/svp/011
svp,SVP Black Star Promos,svp-012,012,Dondozo,,,,,,https://assets.tcgdex.net/en/sv/svp/012
svp,SVP Black Star Promos,svp-013,013,Miraidon,,,,,,https://assets.tcgdex.net/en/sv/svp/013
svp,SVP Black Star Promos,svp-014,014,Koraidon,,,,,,https://assets.tcgdex.net/en/sv/svp/014
svp,SVP Black Star Promos,svp-015,015,Flaaffy,,,,,,https://assets.tcgdex.net/en/sv/svp/015
svp,SVP Black Star Promos,svp-016,016,Ampharos ex,,,,,,https://assets.tcgdex.net/en/sv/svp/016
svp,SVP Black Star Promos,svp-017,017,Lucario ex,,,,,,https://assets.tcgdex.net/en/sv/svp/017
svp,SVP Black Star Promos,svp-018,018,Cyclizar ex,,,,,,https://assets.tcgdex.net/en/sv/svp/018
svp,SVP Black Star Promos,svp-019,019,Baxcalibur,,,,,,https://assets.tcgdex.net/en/sv/svp/019
svp,SVP Black Star Promos,svp-020,020,Tinkaton,,,,,,https://assets.tcgdex.net/en/sv/svp/020
svp,SVP Black Star Promos,svp-021,021,Murkrow,,,,,,https://assets.tcgdex.net/en/sv/svp/021
svp,SVP Black Star Promos,svp-022,022,Pelipper,,,,,,https://assets.tcgdex.net/en/sv/svp/022
svp,SVP Black Star Promos,svp-023,023,Smoliv,,,,,,https://assets.tcgdex.net/en/sv/svp/023
svp,SVP Black Star Promos,svp-024,024,Growlithe,,,,,,https://assets.tcgdex.net/en/sv/svp/024
svp,SVP Black Star Promos,svp-025,025,Tinkatink,,,,,,https://assets.tcgdex.net/en/sv/svp/025
svp,SVP Black Star Promos,svp-026,026,Varoom,,,,,,https://assets.tcgdex.net/en/sv/svp/026
svp,SVP Black Star Promos,svp-027,027,Pikachu,,,,,,https://assets.tcgdex.net/en/sv/svp/027
svp,SVP Black Star Promos,svp-028,028,Miraidon ex,,,,,,https://assets.tcgdex.net/en/sv/svp/028
svp,SVP Black Star Promos,svp-029,029,Koraidon ex,,,,,,https://assets.tcgdex.net/en/sv/svp/029
svp,SVP Black Star Promos,svp-030,030,Chien-Pao ex,,,,,,https://assets.tcgdex.net/en/sv/svp/030
svp,SVP Black Star Promos,svp-031,031,Tinkaton ex,,,,,,https://assets.tcgdex.net/en/sv/svp/031
svp,SVP Black Star Promos,svp-032,032,Annihilape ex,,,,,,https://assets.tcgdex.net/en/sv/svp/032
svp,SVP Black Star Promos,svp-033,033,Meowscarada ex,,,,,,https://assets.tcgdex.net/en/sv/svp/033
svp,SVP Black Star Promos,svp-034,034,Skeledirge ex,,,,,,https://assets.tcgdex.net/en/sv/svp/034
svp,SVP Black Star Promos,svp-035,035,Quaquaval ex,,,,,,https://assets.tcgdex.net/en/sv/svp/035
svp,SVP Black Star Promos,svp-036,036,Palafin,,,,,,https://assets.tcgdex.net/en/sv/svp/036
svp,SVP Black Star Promos,svp-037,037,Cleffa,,,,,,https://assets.tcgdex.net/en/sv/svp/037
svp,SVP Black Star Promos,svp-038,038,Togekiss,,,,,,https://assets.tcgdex.net/en/sv/svp/038
svp,SVP Black Star Promos,svp-039,039,Mawile,,,,,,https://assets.tcgdex.net/en/sv/svp/039
svp,SVP Black Star Promos,svp-040,040,Pawmi,,,,,,https://assets.tcgdex.net/en/sv/svp/040
svp,SVP Black Star Promos,svp-041,041,Paldean Wooper,,,,,,https://assets.tcgdex.net/en/sv/svp/041
svp,SVP Black Star Promos,svp-042,042,Houndstone,,,,,,https://assets.tcgdex.net/en/sv/svp/042
svp,SVP Black Star Promos,svp-043,043,Eevee,,,,,,https://assets.tcgdex.net/en/sv/svp/043
svp,SVP Black Star Promos,svp-044,044,Charmander,,,,,,https://assets.tcgdex.net/en/sv/svp/044
svp,SVP Black Star Promos,svp-045,045,Paradise Resort,,,,,,https://assets.tcgdex.net/en/sv/svp/045
svp,SVP Black Star Promos,svp-046,046,Bulbasaur,,,,,,https://assets.tcgdex.net/en/sv/svp/046
svp,SVP Black Star Promos,svp-047,047,Charmander,,,,,,https://assets.tcgdex.net/en/sv/svp/047
svp,SVP Black Star Promos,svp-048,048,Squirtle,,,,,,https://assets.tcgdex.net/en/sv/svp/048
svp,SVP Black Star Promos,svp-049,049,Zapdos ex,,,,,,https://assets.tcgdex.net/en/sv/svp/049
svp,SVP Black Star Promos,svp-050,050,Alakazam ex,,,,,,https://assets.tcgdex.net/en/sv/svp/050
svp,SVP Black Star Promos,svp-051,051,Snorlax,,,,,,https://assets.tcgdex.net/en/sv/svp/051
svp,SVP Black Star Promos,svp-052,052,Mewtwo,,,,,,https://assets.tcgdex.net/en/sv/svp/052
svp,SVP Black Star Promos,svp-053,053,Mew ex,,,,,,https://assets.tcgdex.net/en/sv/svp/053
svp,SVP Black Star Promos,svp-054,054,Greninja ex,,,,,,https://assets.tcgdex.net/en/sv/svp/054
svp,SVP Black Star Promos,svp-055,055,Kangaskhan ex,,,,,,https://assets.tcgdex.net/en/sv/svp/055
svp,SVP Black Star Promos,svp-056,056,Charizard ex,,,,,,https://assets.tcgdex.net/en/sv/svp/056
svp,SVP Black Star Promos,svp-057,057,Chi-Yu,,,,,,https://assets.tcgdex.net/en/sv/svp/057
svp,SVP Black Star Promos,svp-058,058,Iron Bundle,,,,,,https://assets.tcgdex.net/en/sv/svp/058
svp,SVP Black Star Promos,svp-059,059,Xatu,,,,,,https://assets.tcgdex.net/en/sv/svp/059
svp,SVP Black Star Promos,svp-060,060,Aegislash,,,,,,https://assets.tcgdex.net/en/sv/svp/060
svp,SVP Black Star Promos,svp-061,061,Pineco,,,,,,https://assets.tcgdex.net/en/sv/svp/061
svp,SVP Black Star Promos,svp-062,062,Sinistea,,,,,,https://assets.tcgdex.net/en/sv/svp/062
svp,SVP Black Star Promos,svp-063,063,Cetitan,,,,,,https://assets.tcgdex.net/en/sv/svp/063
svp,SVP Black Star Promos,svp-064,064,Arctibax,,,,,,https://assets.tcgdex.net/en/sv/svp/064
svp,SVP Black Star Promos,svp-065,065,Scream Tail,,,,,,https://assets.tcgdex.net/en/sv/svp/065
svp,SVP Black Star Promos,svp-066,066,Iron Bundle,,,,,,https://assets.tcgdex.net/en/sv/svp/066
svp,SVP Black Star Promos,svp-067,067,Roaring Moon ex,,,,,,https://assets.tcgdex.net/en/sv/svp/067
svp,SVP Black Star Promos,svp-068,068,Iron Valiant ex,,,,,,https://assets.tcgdex.net/en/sv/svp/068
svp,SVP Black Star Promos,svp-069,069,Fidough,,,,,,https://assets.tcgdex.net/en/sv/svp/069
svp,SVP Black Star Promos,svp-070,070,Greavard,,,,,,https://assets.tcgdex.net/en/sv/svp/070
svp,SVP Black Star Promos,svp-071,071,Maschiff,,,,,,https://assets.tcgdex.net/en/sv/svp/071
svp,SVP Black Star Promos,svp-072,072,Great Tusk ex,,,,,,https://assets.tcgdex.net/en/sv/svp/072
svp,SVP Black Star Promos,svp-073,073,Iron Treads ex,,,,,,https://assets.tcgdex.net/en/sv/svp/073
svp,SVP Black Star Promos,svp-074,074,Charizard ex,,,,,,https://assets.tcgdex.net/en/sv/svp/074
svp,SVP Black Star Promos,svp-075,075,Mimikyu,,,,,,https://assets.tcgdex.net/en/sv/svp/075
svp,SVP Black Star Promos,svp-076,076,Sprigatito,,,,,,https://assets.tcgdex.net/en/sv/svp/076
svp,SVP Black Star Promos,svp-077,077,Floragato,,,,,,https://assets.tcgdex.net/en/sv/svp/077
svp,SVP Black Star Promos,svp-078,078,Meowscarada ex,,,,,,https://assets.tcgdex.net/en/sv/svp/078
